text,label
ഇവർക്ക് സമൂഹത്തിൽ ജീവിക്കാൻ അവകാശമില്ലേ,Non_hope_speech
വളരെ ഉപകാരപ്രദമായ പോസ്റ്റ്‌ ഇനിയും പുരോഗമിക്കട്ടെ,Hope_speech
ഇന്ത്യൻ  ബ്രാൻഡ്  ഫോൺ  പറയാമോ,Non_hope_speech
സുഖമായി 7 ട്ടോ 8 മണിക്കൂർ ഉറക്കം തുടരുക  ആയിട്ട് ഉറങ്ങണം എന്നുണ്ടോ ഡോക്ടർ,Non_hope_speech
തിയേറ്റർ,Non_hope_speech
എനിക്കും ഒരു നല്ലത്  സുഹൃത്ത്  വേണമെന്നുണ്ട് ആരേലും വന്നാൽ ഞാൻ സന്തോഷം  കല്യാണം ഒന്നും തീരുമാനിച്ചില്ല ഇതുകണ്ടപ്പോൾ ഒരുപാടു സന്തോഷം,Non_hope_speech
സാപിയ സേൻഡർ നു പകരം,Non_hope_speech
ഇതിനെങ്ങനെ പോസിറ്റീവ്  ആയി അഭിപ്രായം  ഇടും എന്നതാണ് ഞാനാലോചിക്കുന്നത്   ണ് തികച്ചും എ ജീവിതം  ഓഫ് ആൻ ആന്റി  സ്വാഭാവികം  ആശയം,Non_hope_speech
വ്യാസ് ആഴത്തിലുള്ള  എവറോടൊനം ഒന്ൻ പരൻഹിത് ക്രൈം എല്ല  എത്ര പാരങ്ങള്മ ഇവര്കൊനം മനസിലാകില്ല മനസിലാക്കാൻ ശ്രമിക്കുക  ചെയ്‌തു എല്ല  ലോകാവസാനവും മതവും പറഞ്ഞോണ്ട് വരും അറിവില്ലായ്മ ഒരു അലങ്കരമായ കൊണ്ട് നടക്കുക ടീമുകൾ  ആണ്,Hope_speech
ഹി രജു അമ്മ,Non_hope_speech
ജോഷ് വൈകാരികത മനസ്സിലാക്കുന്നു ഞാനും ഒരു ഇന്ത്യനാണ്‌ ഇനിയും ഇങ്ങനെ ജവാന്മാരുടെ ജീവൻ പോകരുത്‌ യുദ്ധം ഒന്നും നേടിത്തരില്ല നഷ്ടം മാത്രമേയുള്ളു ചൈന തുടങ്ങിയാൽ പാക്കിസ്താനും തുടങ്ങും നേപ്പളിന്റെ നിലപാടും സംശയമാണ്‌ വികാരത്തിന്‌ അടിമപ്പെട്ട്‌ എന്തിനെങ്കിലും ഇന്ത്യ സ്വന്തമായി തുടങ്ങിയാൽ പല ലോക രാജ്യങ്ങൾ പോലും കൂടെ നിന്നെന്ന് വരില്ല ഒപ്പം  വെ മെയ്  പോലും  കാണുക  എ ലോകം  യുദ്ധം  3 അല്ല  വെറുതെ  ലോകം  യുദ്ധം  3,Hope_speech
കളിക്കാരൻ  അജ്ഞാതം  യുദ്ധം  നിലം  കൊറിയൻ  നിർമ്മിച്ചത്  ആണ് സഹോദരൻ,Non_hope_speech
ശരിയാണ്  ഒരു ധൈര്യം കിട്ടും സുരക്ഷത ഉണ്ടാകും ഒരു ആണിന്റെ പ്രണയത്തിൽ,Non_hope_speech
ലെസ്ബിയൻ  ഒരു വികാരം ആണെങ്കിൽ ഒക്കെ,Non_hope_speech
കളിക്കാരൻ  അജ്ഞാതം  യുദ്ധം  നിലം  ബഹിഷ്‌കരിക്കുക  ചെയ്താൽ ഞാൻ കളിക്കാരൻ  അജ്ഞാതം  യുദ്ധം  നിലം  വിപിൻ വഴി കളിക്കും അല്ലപിന്നെ,Non_hope_speech
വ്യാസ് ആഴത്തിലുള്ള  എനിക്ക് ആരോടും വെറുപ്പില്ല ഒപ്പം  ഞാൻ ഇത്രയും കാലത്തിനിടയിൽ നല്ലതിന് വേണ്ടിയല്ലാതെ കമന്റ്‌ ഇട്ടത് കാണിച്ചാൽ ഞാൻ കീഴടങ്ങാം ഒപ്പം  നിങ്ങൾ ഖേദിക്കും ഓർത്തോ,Non_hope_speech
എന്താണ് സമൂഹം മനുഷ്യരല്ലേ സമൂഹമായിമാറുന്നത്,Non_hope_speech
തെറ്റി ഇവർക്ക് ഒരു പെണ്ണ് കിട്ടിയാൽ അവൾ സ്വർഗം ആയിരിക്കും പാവം ചേട്ടൻമാരു,Non_hope_speech
അവന്മാർക്ക് ആയുധങ്ങൾ കൂടുതൽ ആയിരുക്കും പക്ഷെ ഇന്ത്യൻ ജവാന്മാരുടെ നെഞ്ചുറപ്പോളം ബലം അതിന് ഇല്ല,Non_hope_speech
അപ്പോൾ റ്റിക്റ്റോക് പോലുള്ള ആപ് ഇന്ത്യയിൽ ഉണ്ടാക്കാൻ പറ്റില്ലേ അതിലും നല്ലതു ഇവിടെ ഉണ്ടെങ്കിൽ പിന്നെ അതിന്റെ പിന്നാലെ ആരും പോകില്ലല്ലോ ഏതു,Non_hope_speech
എന്തേ നല്ല ചോദ്യങ്ങൾ ചോദിക്കും പുള്ളിക്കാരൻ ലെസ്ബിയൻ  സ്വവർഗ്ഗാനുരാഗി  ബൈസെക്ഷ്വൽ  ഒപ്പം  ട്രാൻസ്‍ജിൻഡർ യൊക്കെ പിന്തുണ  ചെയ്യുന്ന ആളാണ്,Hope_speech
rest iണ്  peace tiktok,not-malayalam
ആന യോടെ പ്രാന്ത് ആകുന്നതിനെ കുറിച്ച് ഒരു വീഡിയോ  ച്യമോ,Non_hope_speech
tiktok rest in peace,not-malayalam
ഇന്ത്യൻ  വിപണി  ഭരിക്കുന്ന മൊബൈൽസ് എല്ലാം ചൈന  ആണേ,Non_hope_speech
കമാൽ പാഷ സർ വരണം,Non_hope_speech
ജിസ് തോമസ്  ലൈംഗിക ന്യൂനപക്ഷങ്ങൾ നമ്മുടെ സമൂഹത്തിന്റെ ഭാഗം ആണ് അവരും ഈ ഭൂമിയുടെ അവകാശികൾ ആണ് അവരെ അകറ്റി നിർത്തിയ കാലം കഴിഞ്ഞു അവരെ അംഗീകരിച്ചു ബഹുമാനിക്കുക അവരെ ക്രൂശിക്കുന്നവർ ഭൂരിഭാഗവും പകൽമാന്യന്മാർ ആണ്,Hope_speech
ഗേ ആളുകൾ സ്ത്രീയെ വിവാഹം ചെയ്യുന്നതാണ് നല്ലതല്ലാത്തത്,Hope_speech
സഹോദരങ്ങളെ സന്തോഷത്തോടെ ജീവിക്കുക ദൈവം അനുഗ്രഹിക്കട്ടെ,Hope_speech
കർപ് പോസിറ്റീവ്  കുറക്കാൻ ഉള്ള മാർഗം,Non_hope_speech
hi nice brother,not-malayalam
പ്രതാപ് ബൈ മോട്ടോറോള ഒന്ന്  വിഷൻ ഒപ്പം  എങ്ങിനെ വങ്ങാവോ,Non_hope_speech
41 അല്ബാബാ അയാൾ പൊളിച്ചിന്,Non_hope_speech
അശ്വിൻ സഹോദരൻ  പറയുന്നത് ഹാർട്ടൽ തട്ടുന്നുണ്ട്,Hope_speech
ബാംഗ്ലൂർ ഉള്ള അൽ ആൻ ഉണ്ടാക്കിയെ സഹോദരൻ,Non_hope_speech
നിലവിൽ ഈ ആപ്പ്‌സ് എല്ലാം ഉണ്ട് ഇത് ഉപയോഗിക്കുന്നതിൽ എന്തെങ്കിലും പ്രശ്‌നങ്ങൾ ഉണ്ടോ,Non_hope_speech
പ്രകൃതിയുടെ ചില കാര്യങ്ങൾ മനുഷ്യനിലും മൃഗങ്ങളിലും സാധാരണ  ആണ് ഇണ ചേരുന്നതും ലൈംഗിക  ഓറിയന്റേഷൻ  നും തമ്മിൽ എന്താണ് ബന്ധം,Hope_speech
രണ്ടു ഒപ്പം  ഉണ്ണാമൻ മാരാണ് ഇതു എന്ന് വിചാരിക്കുന്നവർ ഇവിടെ ലൈക്‌,Non_hope_speech
നിഷ്കളങ്കതയും നന്മയും മാത്രമേ എനിക്ക് ഇവരിൽ കാണാൻ കഴിയുന്നുള്ളൂ ജീവിതം മുഴുവൻ സന്തോഷമായി മുന്നോട്ട് പോകട്ടെ എന്ന് ആശംസിക്കുന്നു,Hope_speech
ആം കൂടാതെ  പക്ഷേ  എനിക്ക് എങ്ങനെ ജീവിക്കണം എന്നൊന്നും ആഗ്രഹമില്ല ആവശ്യങ്ങൾ  മാത്രം  ആസ്വാദനം,Non_hope_speech
ലെസ്ബിയൻ  അന്നോ അവർ,Non_hope_speech
കളിക്കാരൻ  അജ്ഞാതം  യുദ്ധം  നിലം  ഇപ്പോൾ റെൻസിന്റ ഗെയിമുകൾ  ന്റെ അല്ല,Non_hope_speech
ഒരാളിൽ നിന്നും പുറത്തേയ്ക്കു വരുന്ന വൈറസ് എത്ര സമയം അന്തഃരീക്ഷത്തിലും മറ്റു പ്രതലങ്ങളിലും ജീവനോടെ നില കൊള്ളും,Non_hope_speech
അവനവന്റെ സ്വത്വം തിരിച്ചറിഞ്ഞു അവർ ജീവിക്കുന്നു,Non_hope_speech
ആങ്കർ  ചേട്ടാ നിങ്ങൾ പോളിയെ,Hope_speech
rafi sinu but if a gay marries a girl then it is like spoiling her life,not-malayalam
എല്ലാം  ദി  മികച്ചത്  പ്രണയത്തിനു മറ്റൊന്നും തടസം ആകില്ല,Hope_speech
മുഹമ്മദ് റഫിന് സമൂഹത്തിനെ ഭയമാണല്ലേ,Non_hope_speech
ചേച്ചി ഇന്ന് സുന്ദരി ആയിട്ടുണ്ടല്ലോ ആയുരാരോഗ്യ സൗഖ്യത്തോടെ സന്തോഷം മാത്രം ഉണ്ടാവട്ടെ ജീവിതത്തിൽ,Hope_speech
സാൻഡോക്ടർ എ കത്ത് ന്ത്യ,Non_hope_speech
ഇത് ഒരു വ്യാജ  ഞാൻ ചെയ്യും  ആണ്,Non_hope_speech
കോടിക്കണക്കിന് അനാഥക്കുഞ്ഞുങ്ങൾ ഈ ലോകത്ത് ഗേ ലെസ്ബിയൻ ദമ്പതിമാരാൽ വളർത്തപ്പെടുന്നുണ്ട് എന്നതൊന്നും അറിയില്ല അല്ലേ,Hope_speech
വ്യാസ് ആഴത്തിലുള്ള  പൊളി,Non_hope_speech
മൈക്രോ  പരമാവധി  പൊളിയ് അല്ലൻകാർബോൺ,Non_hope_speech
സൂര്യ കിരൺ മൃഗങ്ങളെ മാനസികമായി ചൂഷണം ചെയ്യാൻ പാടില്ലങ്കിൽ അതിനെ കൊന്നു തിന്നാനും പാടില്ല കോഴിയെ അറുത്ത് തിന്നാൻ പാടില്ല അതും ചൂഷണമാണ്,Non_hope_speech
രഹ്നാസ് നവ ഹി ‍,Non_hope_speech
ഇനി ഇറങ്ങുന്ന എല്ലാ ഹോളിവുഡ് സിനിമകളുടെയും ടൈറ്റിൽ അത് പോലെ പോസ്റ്റർ തുടങ്ങിയവയിൽ ബാൻ ചൈനീസ് പ്രോഡക്ടസ് എന്ന് എഴുതി കാണിക്കണം അതുപോലെ ലോകോത്തര കായിക മത്സരങ്ങൾ നടക്കുന്ന സ്ഥലങ്ങളിൽ ഉദാ,Non_hope_speech
ലോകം എല്ലാ മനുഷ്യർക്കും ഉള്ളതാണ്,Hope_speech
ഇടം കയ്യന്മാരെ കണ്ട് വളർന്നു വരുന്ന തലമുറ ഇടം കയ്യന്മാർ ആയിപ്പോകും,Non_hope_speech
എനിക്കും വേണം ഇതുപോലൊരാളെ,Hope_speech
ഒരു ആവേശം  കൊണ്ട് വരുന്നേ കെവിൻ  കുറച്ചു കൂടെ അതിനെ പട്ടി  അറിയുന്ന അല്ലെ കൊണ്ട് വരൂ അല്ലാതെ ഒരു വിവരം ഇല്ല്യാത്തവനെ കൊണ്ട് വരാതിരിക്കുക ഇതു മാലിന്യങ്ങൾ,Non_hope_speech
ഹ എനിക്ക് പെറു  ഇഷ്ടപ്പെട്ടു മിസ്റ്റർ  മൂഞ്ചി ഹ,Non_hope_speech
love you so much,not-malayalam
ഇരുട്ട്  ടുഡേ സഹോദരൻ  ഒന്നും പറയണ്ട കണ്ടവന്റി വീട്ടിൽ എന്ത് നടക്കുന്നെന്നെ എത്തി നോക്കുന്ന മലയാളി സംസകാരറ്റിന്റൈ പ്രീതിനിധി ആണേ പറഞ്ഞിട് കാര്യമില്ല,Non_hope_speech
പുൽവാമയിൽ സൈനികരെ കൊന്നത് മോദിയാണ് എന്നു ഉറപ്പായിട്ടും മോദിയെ ബഹിഷ്കരിക്കുക എന്നാരും പറഞ്ഞില്ലല്ലോ,Non_hope_speech
എനിക്ക് വരാൻ പറ്റിയില്ല നിങ്ങളുടെ വിവാഹത്തിന് ഷിജിന എന്നെ വിളിച്ചിരുന്നതാണ് സന്തോഷം  കല്യാണം  വാർഷികം  പ്രിയ  ഒപ്പം  സന്തോഷം  അമ്മമാർ  ദിവസം,Hope_speech
സയ്യിദ് ഹിഷാം തങ്ങൾ അടി പൊളി എടാ മൃഗങ്ങളെ ഭോഗിക്കുന്ന ആൾകാർ അവയെ മാനസികമായി ചൂഷണം ചെയുന്നുണ്ട് മൃഗങ്ങളുടെ സമ്മതതിടയാണോ മണ്ട അവരെ ഭോഗിക്കുന്നെ,Non_hope_speech
ഒഴുമാണ് ഇമ്മുണോഡെഫിസിൻസി വൈറസ്  ആക്കി വ്യാജ  അസി ഒഴുമാണ് ഇമ്മുണോഡെഫിസിൻസി വൈറസ്  ആക്കി,Non_hope_speech
ന്താൻ എൻ്റെ ഫോണിള്ളുള എല്ലാ ചൈനീസ് അപ്പുകളെ ള്ളാം ഇല്ലാതാക്കുക  ചെയ്തു,Non_hope_speech
ഡോക്ടർ  കേട്ടോ ഡയറ്റ്  ഈ ടൈമിൽ ചെയ്യുന്നത് സുരക്ഷിതം  ആണോ,Non_hope_speech
എനിക്ക് രജിത് സർനെ ഓർമ വന്നു കാരണം അദ്ദേഹം ഒരു ചാനലിൽ ഇതിനെ കുറിച് പറയുന്ന ഞാൻ കേട്ടിട്ടുണ്ട് ഒപ്പം  കൊള്ളാം  വീഡിയോ,Non_hope_speech
നിമ്മയ് പോൾ  യ ഞാനും പറയാൻ തുടങ്ങുവായിരുന്നു,Non_hope_speech
സഹോദരൻ  ഞാൻ ശക്തമായി  പിന്തുണ  നിങ്ങൾ  ഇങ്ങനേ വേറിട്ട കാര്യങ്ങൾ വേണം,Hope_speech
മാത്യു പി ഒന്നു പോടാ ചെക്കാ തരത്തിൽ പോയി കളിക്ക്,Non_hope_speech
ഇതു മാനസിക രോഗം ആണ് ഇതിനെ ചികില്സിക്കഥെ ആ രോഗം നില നിർത്തി കല്ലിനം കഴിക്കുന്നതിനോട് യോജിപ്പില്ല,Non_hope_speech
cam scanner big lost,not-malayalam
ജിതിൻ ഗിരീഷ് സാമാന്യ വൽക്കരണം എന്തരാണ്,Non_hope_speech
കോട്ട്  ഇട്ടവന്റെ ഒരു ചിരി ഇവനൊക്കെ എവിടുന്നാ,Non_hope_speech
ക്ലാഷ് ഓഫ് ക്ലാൻസ്‌ അടിപൊളി ബാ പോവാം,Non_hope_speech
പല സംശയങ്ങൾ മനസ്സിൽ ഇട്ടു കൊണ്ടാണ് തുടങ്ങിയത് കണ്ടു കഴിഞ്ഞപ്പോ അവരോട് ബഹുമാനം തോന്നുന്നു കൃത്യമായി വിവരിച്ചു,Hope_speech
മാതൃദിനാശംസകൾ സൂര്യ അമ്മ ഒപ്പം ഹാപ്പി വെഡിങ് ആനിവേഴ്സറി,Hope_speech
മലയാളി,Non_hope_speech
എടാ ലെവിൻ  നീ അവിടെ പോയി ഇരുന്നു എങനെ മണ്ടത്തരം പറയാൻ ആയിരുന്നു എന്ക്കിൽ ഞാൻ കൊട്ട് തരില്ലായിരുന്നു,Non_hope_speech
കെവിൻ നീതുവിന്റെ കെവിനേ ഓർമ വന്നു പാവം,Hope_speech
കയ്യിൽ ഇരിക്കുന്ന കാശ് കൊടുത്ത് കടിക്കുന്ന ചൈനയെ വാങ്ങണോ,Non_hope_speech
ദിവ്യ നന്ദു സത്യം പ്രിയ,Non_hope_speech
കറുത്ത കോട്ടിട്ട കോസിയെ,Non_hope_speech
ആ കെവിനെ ചവിട്ടി പുറത്താക്കാൻ ആകുമോ,Non_hope_speech
pupg lover installed,not-malayalam
ഇതൊക്കെ നിരോധനം  ചെയ്ത കഴിഞ്ഞിട്ട് ഈ വീഡിയോ  കാണുന്ന ഞാൻ,Non_hope_speech
ഇത്തരമൊരു വിഷയം ആദ്യമായിട്ടാണ് വിശതമായി കേൾക്കുന്നതും കാണുന്നറ്റും,Non_hope_speech
സത്യത്തിൽ അറപ്പാണ് തോന്നുന്നത് വെറുപ്പും എങ്ങിനെ തോന്നുന്നു ഇങ്ങിനെ ഒരു ലൈഗീകത ആണും തമ്മിൽ ഒര അവയവം കൊണ്ട് എങ്ങിനെ ബന്ധപ്പെടുന്നു ചി അറപ്പ് തോന്നുന്നു,Non_hope_speech
നിങ്ങക്ക് രണ്ടു പേർക്കം സർക്കാർ ജോലി കിട്ടട്ടേ,Non_hope_speech
will do a video,not-malayalam
സത്യസന്ധൻ  മനുഷ്യൻ  അത് നിന്റെ തന്തയാടാ കള്ളസുഡാപ്പീ,Non_hope_speech
ഇപ്പോൾ കൊറേ എണ്ണം ഇനിയും വരും നമ്മളെ ഐഡന്റിറ്റി  തിരിച്ചറിഞ്ഞു എന്ന പറഞ്ഞിട്,Non_hope_speech
ഇതിനെ ഒക്കെ സപ്പോർട്ട് ചെയ്യാൻ നിന്നെ പോലെയുള്ള കുറേ പെണ്ണുങ്ങളും പോയി ചത്തൂടെ,Non_hope_speech
ളിൽ വിൻസ് സംഗീതം  നായിന്റെ മവോനെ ഇമ്മാതിരി വാണ കേസ് ഇൻ എന്തിനാ കോപ്പേ വീട്ടുകാരെ കൂടി ഇങ്ങനെ പറയിപ്പിക്കുന്നത് ഒഴുമാണ് ഇമ്മുണോഡെഫിസിൻസി വൈറസ്  ആക്കി പോടോ തായോളി,Non_hope_speech
സമൂഹം അവരെ അംഗീകരിക്കാൻ തുടങ്ങിയാൽ അവരുടെ കുട്ടിക്ക് ഒരു അവസ്ഥയും നേരിടേണ്ടി വരില്ല ആദ്യം നമ്മൾ മനസ്സിലാക്കേണ്ടത് സെക്ഷ്വൽ ഓറിയന്റേഷൻ  ജീനുകൾ  ഇത് വരുന്ന മാറ്റങ്ങൾ ആണ് അത് സ്വയം അംഗീകരിക്കുക  ചെയ്ത അവരുടെ അവകാശങ്ങൾക്ക് വേണ്ടി പൊരുതാൻ അവർക് അറിയുമെങ്കിൽ ആ കുഞ്ഞിനെ നന്നായി വളർത്താനും ശെരിയായ നിലപാടുകൾ എടുക്കാൻ പഠിപ്പിക്കാനും കഴിയും സമൂഹത്തിന്റെ കാഴ്ചപ്പാട് മാറിയാൽ മതി,Hope_speech
റോഡ്  മൂവറുകൾ  ഒപ്പം  ചൈനീസ്  കമ്മ്യൂണിസ്റ്റ്  ഭരണം  ണ്ടെ ലാഭം  എഞ്ചിൻ  ഒക്കെ കുറക്കാം അന്നാണ് നമ്മൾ നോക്കേണ്ടത്,Non_hope_speech
പല ആണ് പെണ് ബന്ധങ്ങളിലും കാണാൻ പറ്റാത്ത ഒരു പ്രണയം ഇവർ തമ്മിൽ ഞാൻ കാണുന്നു,Hope_speech
cam  സ്കാനർ  നു പകരം നോട്ടബില ന്ദ്,Non_hope_speech
ഈ കാണുന്ന സമൂഹത്തിൽ നിങ്ങളുടെ വളർത്താൻ ഉദ്ദേശിക്കുന്ന കുട്ടി വലുതായാൽ ആ കുട്ടികൾ അനുഭവിക്കുന്ന മനോവേദന മനസ്സിലാകുമോ ഈ ദമ്പതികൾക്കു,Non_hope_speech
മി അടുത്ത കഴിഞ്ഞ,Non_hope_speech
ആ കോട്ടിട്ട പൊട്ടൻ ഏതാ ഒരു മണ്ടൻ ചെങ്ങായി,Non_hope_speech
എണീറ്റു പോടാ കോട്ടിട്ട നാറി ഒപ്പം  ഇവനെന്തൊരു ഫൂൾ ആണ്,Non_hope_speech
ക്ക് browserഉണ്ടായിരുന്നു ഇപ്പോൾ ഡിലിറ്റ് ചെയ്തു,Non_hope_speech
പൊട്ടൻ കൊട്ടിട്ടോ  ആൻ  നീ എന്ത് തേങ്ങയാടാ പറയുന്നത്,Non_hope_speech
ആ മഞ്ഞ ഷർട്ടിട്ടവന് ഭയന്കര താൽപരൃം എന്നു ആർക്കെന്കിലും തോന്നിയോ,Non_hope_speech
കോവിഡ് 19 ഇന്ന് സംസ്ഥാനത്ത് 133 ഒപ്പം  വെയിൽ സ്ഥിരീകരിച്ചു തൃശൂർ ജില്ലയിൽ 16 പേരും പാലക്കാടിൽ 15 പേരും രോഗബാധിതരായി കൊല്ലം ജില്ലയിൽ 13,Non_hope_speech
jasna jasu,not-malayalam
നിന്നതിനെ കു മുറിച്ചുവേദനം അനുകളെ പറയിപ്പിക്കന്ന രണ്ടുജന്മങ്ങൾ എം ർ എ,Non_hope_speech
വീര ഭദ്രൻ നല്ല സംസ്കാരം താൻ ആണോ പെണ്ണോ എന്നെനിക്കറിയില്ല പക്ഷെ ഏതായാലും തനിക്കൊക്കെ ഉണ്ടാകുന്ന കുട്ടികളെ ഓർത്തു സഹതാപം മാത്രം തന്നെ ഇങ്ങനൊക്കെ പ്രതികരിക്കാൻ പ്രാപ്തമാക്കിയ കുടുംബാന്തരീക്ഷത്തോടും വിദ്യാഭ്യാസത്തോടും പുച്‌ഛം മാത്രം ദയവായി  ദോ അല്ല  പരാമർശിക്കുക  മി വീണ്ടും  തന്റെ ആ വൃത്തികെട്ട രീതിയിലുള്ള മറുപടി ആഗ്രഹിക്കുന്നില്ല സൊ,Non_hope_speech
അവരുടെ മനസിനെയും സരീതിയും അനുസരിച്ചു അവർ ജീവിക്കുന്നുണർക്കെങ്കിലും വേണ്ടി അഭിനയിച്ചു ജീവിക്കാൻ എത്ര കാലം പറ്റുംനങ്ങനെ വീട്ടുകാർക്കുവേണ്ടി ജീവിക്കുന്നവർ ഉണ്ട് വീട്ടുകാർ കണ്ടുപിടിക്കുന്നുല്ല ഇവരാണെകിൽ പേടിച്ചിട്ടു പറയുന്നുമില്ല നീളം കൃത്യമായി ഉള്ളവർക്ക് ബെറ്റി തിരഞ്ഞെടുത്തു  ജീവിക്കുന്നില്ല,Hope_speech
അരുൺ കുമാർ ചേട്ടന് ഒരുപാട് നന്ദി ജാക്കറ്റ് ഇട്ടു വന്നവന് കുറച്ച് ചാണകം തിന്നാൻ കൊടുക്കാമായിരുന്നു,Non_hope_speech
ഇതിപ്പോ എല്ലാം ഡൽറ്റ് ആകേണ്ടി വരുള്ളൂ,Non_hope_speech
ചാന്ത്‌പൊട്ട് ലൈംഗിക ന്യൂനപക്ഷങ്ങളെ ഇത്രയേറെ വേദനിപ്പിച്ച കളിയാക്കിയ ഫിലിം  ഉണ്ടായിട്ടില്ല നിങ്ങൾ ഈ വീഡിയോ  എടുക്കുമ്പോൾ കൂടുതൽ അന്വേഷണം വേണമെന്ന് എനിക്ക് തോന്നി,Hope_speech
നമ്മൾ അറിഞ്ഞിരിക്കേണ്ട 10 ഐപിസി സെക്ഷൻ കണ്ട് നോക്ക് ഒപ്പം  തീമ്പറ്റിബൂക്,Non_hope_speech
ശരിക്കും കെവിനോട് എന്തെങ്കിലും വൈരാഗ്യം ഉണ്ടോ അരുണിന് തേച്ചു ഒട്ടിച്ചു ഭിത്തിയിൽ കേറ്റി മറ്റുള്ളവരുടെ ലൈഫിലേക്ക് ഉളിഞ്ഞു നോക്കാനുള്ള മലയാളിയുടെ ആ ഒരു പ്രവണത  ആണ് ഇവിടെ കെവിന്റെ വാക്കുകളില്ലോടെ പുറത്തു വരുന്നു,Hope_speech
love you dear,not-malayalam
സയ്യിദ് ഹിഷാം തങ്ങൾ ശാസ്ട്രീയമായി പുരഗമിച്ച നാടുകകും ലോകത് സമാദാനം ഉള്ള നാടുകളും ഇതിനെ അംഗീകരിച്ചിട്ടുണ്ട് മതം പുഴുങ്ങി തിന്നു ജീവിക്കുന്ന നാട്ടിൽ ഇത് അനുവദിനീയമല്ല അവർ ഗോത്ര വർഗ രീതിയാവും പിന്തുടരുക,Hope_speech
അരുൺ കൊടുക്കു വലുത്  വന്ദനം,Hope_speech
ഞാൻ എന്റെ ഫോണിൽ ഉള്ളത് മൊത്തം അൺ‌ഇൻ‌സ്റ്റാൾ‌ ചെയ്യുക  ചെയ്തു കളിക്കാരൻ  അജ്ഞാതം  യുദ്ധം  നിലം  അടക്കം,Non_hope_speech
ഹെപ്പറ്ററ്റിസ് ബി മഞ്ഞപ്പിത്തം പിടിച്ചിട്ടുള്ള ആൾക്ക് കോവിട് 19 വരാൻ സാധ്യത കൂടുതൽ ആണോ,Non_hope_speech
ആകില്ല സതാചാരം വിഴിങ്ങികാണും,Non_hope_speech
നിരോധനം  ഒരിക്കലും മാറേണ്ട,Non_hope_speech
പ്രായപൂർത്തിയായ രണ്ടുപേർ സ്നേഹിച്ച് ഒന്നിച്ചു ജീവിക്കുന്നത് കണ്ടിട്ട് സഹിക്കുന്നില്ലെങ്കിൽ പോയി കേസ് കൊടുക്കഡേ സുപ്രീം കോടതി വിധി തിരുത്തിച്ചു മിടുക്ക് കാണിക്കു,Hope_speech
കളിക്കാരൻ  അജ്ഞാതം  യുദ്ധം  നിലം  കളങ് എല്ലാരും സൗ ജന്യം  തീ  ലെക് മാറുക കളിക്കാരൻ  അജ്ഞാതം  യുദ്ധം  നിലം  ഇയെക്കാളും പോളിയെ വെറുതെ പറയുകയല്ല അനുഭവം,Non_hope_speech
doctor rajesh kumar ok sir i did not find anywhere if you have link please share me sir,not-malayalam
വെറുതെ ശരിയായ തെളിവ് ഇല്ലാതെ ഓരോന്നു പറഞ്ഞിട്ടു കാര്യം ഇല്ല വെറുതെ സാധ്യതകൾ മാത്രം പറഞ്ഞിട്ടു ഒരു ഗുണവും ഇല്ല,Non_hope_speech
ഈ കറുത്ത കോട്ടിട്ട വവ്വാൽ ഏതാ,Non_hope_speech
തോമസ്  വര്ഗീസ് നിങ്ങൾ ഉദ്ദേശിക്കുന്നപോലെയുള്ള ഭൂതം ഒന്നും അല്ല അവരും രണ്ട് മനുഷ്യർ ആണ്,Hope_speech
ആനി ഞാൻ എനിക്ക് വിശ്വാസം ഇല്ല എന്ന് പറഞ്ഞിട്ടുള്ളു നിന്നോട് ഞാൻ പറഞ്ഞിട്ടില്ല വിശ്വസിക്കേണ്ട ഞാൻ എന്റെ അഭിപ്രായം പറഞ്ഞു എല്ലാം വാക്കാലുള്ള  ഉണ്ടാക്കിയതാണെന്ന് പറയുന്നത് വെള്ളം തൊടാതെ വിഴുങ്ങാൻ ഇത്തിരി ബുദ്ധിമുട്ടുണ്ട്,Non_hope_speech
പാവം കുഞ്ഞ് എന്തിനാണ് അതിന് ഇതൊക്കെ കൊടുക്കെന്നെ വിര ശല്യത്തിന് 6 മാസം കൂടുമ്പോൾ മരുന്ന് കൊടുത്താൽ പോരെ,Non_hope_speech
happy wedding anniversary,not-malayalam
കളിക്കാരൻ  അജ്ഞാതം  യുദ്ധം  നിലം  എടുത്ത് കളഞ്ഞേ,Non_hope_speech
ചങ്കിലെ ചൈനക്കാർക്ക് ഇപ്പൊ കുരുപൊട്ടും,Non_hope_speech
ദൈവം രക്ഷിക്കട്ടെ രണ്ടുപേരെയും,Hope_speech
റിയാസ് പാരങ്ങൾ ബോംബ്  ഏദൻ പഠിക്കാൻ പോകാനേ സമയത് ലോക വിവരം ഉണ്ടാക്കാൻ നോക്ക്,Non_hope_speech
ഒമ്പത്  പോലുള്ളവർക് നെഗറ്റീവ്  ആകും കാരണം  ദുരുപയോഗം  ചെയ്യാൻ മാനസിക അവസ്ഥ ഉള്ള,Non_hope_speech
5 വയസുള്ള കൊച്ചിന് പീഡിപ്പിച്ച നബിക് സുഖം അല്ലെ,Non_hope_speech
hack,not-malayalam
kevin spoke we will i do not like these marriage,not-malayalam
